plant_code,name,state,lat,lon,ba,nameplate_MW_total,nameplate_MW_peaker,nameplate_MW_ccgt,n_units,cf_ac,cf_dc
56013,Exira,IA,41.514365,-94.919729,SWPP,181.5,181.5,0.0,3,0.20992873228406356,0.16148364021851042
7763,Henry County,IN,39.9528,-85.5039,MISO,181.5,181.5,0.0,3,0.19627315854799565,0.1509793527292274
57881,Pioneer Generation Station,ND,48.2325,-103.95278,SWPP,181.5,181.5,0.0,3,0.19968523286001058,0.1536040252769312
3648,Gadsby,UT,40.7686,-111.9289,PACE,181.2,181.2,0.0,3,0.2249974041765952,0.1730749262896886
10213,El Segundo Cogen,CA,33.9058,-118.4031,CISO,180.1,0.0,180.1,6,0.24338556371084946,0.18721966439296112
7145,Pleasant Hill,IA,41.5572,-93.5242,MISO,179.8,179.8,0.0,3,0.20296069167249475,0.15612360897884212
99,Frederickson,WA,47.079722,-122.365,PSEI,177.8,177.8,0.0,2,0.15043048673027754,0.1157157590232904
3285,Hagood,SC,32.8265,-79.9634,SCEG,177.3,177.3,0.0,3,0.21759669188214695,0.16738207067857458
2790,R M Heskett,ND,46.8669,-100.8836,MISO,176.4,176.4,0.0,2,0.20273840698492665,0.15595262075763588
6137,A B Brown,IN,37.9053,-87.715,MISO,176.4,176.4,0.0,2,0.20094922342833288,0.1545763257141022
7870,Encogen,WA,48.746,-122.486,PSEI,176.4,0.0,176.4,4,0.15255349173927552,0.1173488397994427
7325,San Jacinto Steam Electric Station,TX,29.694838,-95.040622,ERCO,176.4,176.4,0.0,2,0.20975103696974245,0.1613469515151865
50002,Pittsfield Generating LP,MA,42.4564,-73.2181,ISNE,175.5,0.0,175.5,4,0.18095749813640774,0.1391980754895444
7552,SPA Cogen 3,CA,38.511,-121.4735,BANC,173.9,0.0,173.9,2,0.24199817900816362,0.1861524453908951
7818,Alsey,IL,39.569771,-90.43602,MISO,173.0,173.0,0.0,6,0.20622787552024946,0.1586368273232688
4940,Riverside (OK),OK,35.9978,-95.9567,SWPP,173.0,173.0,0.0,2,0.22125833572553974,0.1701987197888767
56604,Hardin County Peaking Facility,TX,30.3038,-94.2526,MISO,173.0,173.0,0.0,2,0.19977199177252083,0.1536707629019391
2964,Southwestern,OK,35.1009,-98.3524,SWPP,173.0,173.0,0.0,2,0.2356915484518959,0.181301191116843
10751,Camden Plant Holding LLC,NJ,39.9175,-75.1192,PJM,172.9,0.0,172.9,2,0.1971908554272592,0.151685273405584
55733,Bennett Mountain,ID,43.147153,-115.666637,IPCO,172.8,172.8,0.0,1,0.22091765750929004,0.1699366596225308
2047,Chevron Oil,MS,30.34,-88.4919,SOCO,170.5,170.5,0.0,5,0.22481634453123225,0.1729356496394094
55102,Livingston Generating Station,MI,45.030397,-84.730795,MISO,170.1,170.1,0.0,4,0.1810646362954983,0.1392804894580756
56603,San Jacinto County Peaking Facility,TX,30.4193,-95.0118,MISO,170.0,170.0,0.0,2,0.201915708511462,0.1553197757780477
7314,Richard M Flynn,NY,40.8158,-73.064,NYIS,170.0,0.0,170.0,2,0.19165872975008943,0.1474297921154534
7991,West Campus Cogeneration Facility,WI,43.075071,-89.4251,MISO,169.3,0.0,169.3,3,0.20130200932871486,0.1548476994836268
6120,Whitehorn,WA,48.885636,-122.75164,PSEI,169.2,169.2,0.0,2,0.1570538662377537,0.12081066633673361
2038,Cambridge CT Hybrid,MN,45.601,-93.2081,MISO,169.2,169.2,0.0,1,0.19805501145300833,0.1523500088100064
7336,Anderson,IN,40.0529,-85.7389,PJM,168.7,168.7,0.0,3,0.19862447242639378,0.1527880557126106
55936,NRG Rockford II Energy Center,IL,42.2383,-89.1011,PJM,168.0,168.0,0.0,1,0.20010865896010574,0.1539297376616198
7456,Rathdrum,ID,47.80427,-116.867312,AVA,166.4,166.4,0.0,2,0.16610909427427928,0.12777622636483021
56298,Roseville Energy Park,CA,38.7928,-121.3811,BANC,165.0,0.0,165.0,3,0.24398676539151373,0.18768212722424132
55447,Columbia Energy Center,MO,39.0192,-92.2629,MISO,162.8,162.8,0.0,4,0.20950938467111377,0.16116106513162598
7268,491 E 48th Street,MI,42.7553,-86.0853,MISO,161.7,161.7,0.0,3,0.1849141680993638,0.1422416677687414
55802,Valencia Energy Facility,NM,34.611549,-106.732234,PNM,159.5,159.5,0.0,1,0.26824071289872975,0.2063390099220998
2831,Dick's Creek,OH,39.465,-84.3778,PJM,159.1,159.1,0.0,4,0.19517098661764018,0.1501315281674155
8029,Sycamore (IA),IA,41.6722,-93.6769,MISO,157.6,157.6,0.0,2,0.20431661877756951,0.15716662982889962
54365,Orange Cogeneration Facility,FL,27.87082,-81.825061,FPC,157.2,0.0,157.2,3,0.22983308654873855,0.1767946819605681
52132,Power Station 4,TX,29.378164,-94.92195,ERCO,156.4,0.0,156.4,2,0.21797782437681526,0.16767524952062712
52109,Richmond Cogen,CA,37.9418,-122.3909,CISO,155.6,0.0,155.6,3,0.24194630224841326,0.1861125401910871
7825,Fulton (AR),AR,33.6094,-93.7924,SWPP,154.8,154.8,0.0,1,0.2053825597635131,0.1579865844334716
55504,Limon Generating Station,CO,39.2038,-103.7005,WACM,154.2,154.2,0.0,2,0.24727725496839198,0.1902132730526092
55505,Frank Knutson,CO,39.941129,-104.682015,PSCO,154.2,154.2,0.0,2,0.23959254379895706,0.1843019567684285
56026,Donald Von Raesfeld Power Plant,CA,37.3767,-121.9508,CISO,154.0,0.0,154.0,3,0.24230589148731432,0.1863891472979341
56233,EG178 Facility,TX,32.747058,-100.954661,ERCO,153.9,0.0,153.9,3,0.253468353119516,0.1949756562457815
57027,Canyon Power Plant,CA,33.858056,-117.861667,CISO,150.0,150.0,0.0,3,0.25103243808438525,0.19310187544952712
55039,Rio Bravo,NM,35.026,-106.644,PNM,150.0,150.0,0.0,1,0.26590051851615487,0.2045388603970422
55541,Indigo Energy Facility,CA,33.910873,-116.552994,CISO,149.7,149.7,0.0,3,0.2787518969663846,0.21442453612798812
59093,Holland Energy Park,MI,42.7925,-86.092222,MISO,149.4,0.0,149.4,3,0.1849141680993638,0.1422416677687414
7266,Woodland,CA,37.652602,-121.020397,BANC,148.6,50.4,98.2,3,0.24163137224792644,0.1858702863445588
50458,Indeck Corinth Energy Center,NY,43.25,-73.8125,NYIS,147.0,0.0,147.0,2,0.1850886450026753,0.14237588077128868
3176,Hunlock Power Station,PA,41.200556,-76.07,PJM,145.9,0.0,145.9,3,0.17524550681008877,0.1348042360077606
55810,Gilroy Peaking Energy Center,CA,36.999,-121.5363,CISO,144.0,144.0,0.0,3,0.24228757218643146,0.1863750555280242
56312,Shute Creek Facility,WY,41.8805,-110.0904,PACE,144.0,144.0,0.0,3,0.2411630386482399,0.1855100297294153
1305,McPherson 2,KS,38.363411,-97.68335,SWPP,143.60000000000002,143.60000000000002,0.0,2,0.22810361960090028,0.1754643227699233
2241,C W Burdick,NE,40.9228,-98.3269,SWPP,142.8,142.8,0.0,3,0.21719082810854823,0.16706986777580632
1336,Garden City,KS,37.9703,-100.8956,SWPP,142.4,142.4,0.0,2,0.24362740401229346,0.1874056953940719
55207,Valmont Combustion Turbine Project,CO,40.0205,-105.2009,PSCO,142.2,142.2,0.0,2,0.22127771550198236,0.17021362730921719
1728,Delray,MI,42.2947,-83.1019,MISO,142.2,142.2,0.0,2,0.1882710380261056,0.1448238754046966
664,John R Kelly,FL,29.6461,-82.3208,GVL,141.6,0.0,141.6,2,0.2126963054667272,0.1636125426667132
60698,Stanton Energy Reliability Center Hybrid,CA,33.806801,-117.985758,CISO,141.0,141.0,0.0,2,0.25060259832386783,0.1927712294798983
7989,Sylvarena,MS,31.982076,-89.412714,MISO,141.0,141.0,0.0,3,0.20209619719111396,0.1554586132239338
10154,Power Island,TX,29.2293,-95.1952,ERCO,141.0,141.0,0.0,3,0.21792934206794468,0.1676379554368805
56177,Nebo Power Station,UT,40.0614,-111.7294,PACE,140.0,0.0,140.0,2,0.2275168804478197,0.1750129849598613
57703,Cheyenne Prairie Generating Station,WY,41.123611,-104.72,WACM,140.0,40.0,100.0,4,0.23153358405838895,0.1781027569679915
56639,Midway Peaking LLC,CA,36.654114,-120.579727,CISO,139.8,139.8,0.0,2,0.2505917824707839,0.1927629095929107
54268,HF Sinclair Puget Sound Refining,WA,48.4708,-122.56,PSEI,139.8,139.8,0.0,3,0.15241767636933398,0.11724436643794921
50118,Hal C Weaver Power Plant,TX,30.2867,-97.7356,ERCO,138.9,0.0,138.9,4,0.21828333348271592,0.16791025652516609
7425,Interstate,IL,39.8233,-89.5891,MISO,138.6,138.6,0.0,1,0.20252173394978876,0.1557859491921452
54915,Michigan Power LP,MI,43.9375,-86.425,MISO,138.1,0.0,138.1,2,0.18230533280634506,0.1402348713894962
3559,Silas Ray,TX,25.9131,-97.5214,ERCO,136.0,61.0,75.0,3,0.2233092983534871,0.17177638334883621
54785,Grays Ferry Cogeneration,PA,39.942219,-75.188069,PJM,135.0,135.0,0.0,1,0.20050872881267062,0.1542374837020543
7546,Ponca City,OK,36.71979,-97.085758,SWPP,134.3,60.5,73.8,3,0.22592165028859607,0.17378588483738158
10294,King City Power Plant,CA,36.225,-121.1278,CISO,133.2,0.0,133.2,2,0.2570591946020218,0.19773784200155523
2444,Rio Grande,NM,31.8047,-106.5472,EPE,131.8,131.8,0.0,1,0.2730987085187685,0.2100759296298219
638,Suwannee River,FL,30.376389,-83.180556,FPC,131.8,131.8,0.0,2,0.22070482611133724,0.1697729431625671
50558,Frontier,OK,35.44221,-97.647694,SWPP,131.4,0.0,131.4,2,0.23085603393360443,0.1775815645643111
10034,Gilroy Power Plant,CA,37.0001,-121.5367,CISO,130.0,0.0,130.0,2,0.24228757218643146,0.1863750555280242
56041,Malburg,CA,33.9986,-118.2219,CISO,130.0,0.0,130.0,3,0.25101613966286246,0.1930893382022019
1084,River Hills,IA,41.590218,-93.619499,MISO,128.0,128.0,0.0,8,0.20296069167249475,0.15612360897884212
54426,Mulberry Cogeneration Facility,FL,27.8489,-81.8775,FPC,127.7,0.0,127.7,2,0.22920065630719544,0.1763081971593811
54271,Saguaro Power,NV,36.0417,-115.0117,NEVP,127.2,0.0,127.2,3,0.2678131065536317,0.2060100819643321
2854,Yankee Street,OH,39.603,-84.2047,PJM,125.5,125.5,0.0,7,0.19367996970392357,0.1489845920799412
54476,Sumas Power Plant,WA,48.9905,-122.2733,PSEI,125.5,0.0,125.5,2,0.13986355924333962,0.1075873532641074
7527,Carson Ice-Gen Project,CA,38.445681,-121.462387,BANC,125.5,54.0,71.5,3,0.24199817900816362,0.1861524453908951
7697,Washington County Cogeneration Facility,AL,31.26423,-88.00267,SOCO,122.5,0.0,122.5,2,0.20487660337093924,0.1575973872084148
54466,Orlando Cogen LP,FL,28.442623,-81.412343,FPC,122.4,0.0,122.4,1,0.2295711804729738,0.1765932157484414
58325,Charles D. Lamb Energy Center,OK,36.813889,-97.125278,SWPP,122.0,122.0,0.0,1,0.22818640048659597,0.17552800037430458
1730,Hancock,MI,42.5497,-83.4425,MISO,121.6,121.6,0.0,4,0.19069702141364786,0.1466900164720368
60468,Friendswood Energy,TX,29.647267,-95.451516,ERCO,121.5,121.5,0.0,1,0.2110174983136931,0.16232115254899468
54114,Kennedy International Airport Cogen,NY,40.6417,-73.7778,NYIS,121.2,0.0,121.2,3,0.19638135261680664,0.1510625789360051
7749,Essex,MO,36.868206,-89.840173,AECI,121.2,121.2,0.0,1,0.2063314983085494,0.1587165371604226
2951,Horseshoe Lake,OK,35.50866,-97.17969,SWPP,121.0,121.0,0.0,2,0.22583570889606844,0.1737197760738988
55304,Baconton Power Plant,GA,31.3869,-84.08,SOCO,121.0,121.0,0.0,2,0.2213406314463001,0.1702620241894616
56239,Malaga Power LLC,CA,36.68957,-119.73989,CISO,121.0,121.0,0.0,2,0.2431117594136586,0.1870090457028143
60460,Chamon Power LLC,TX,29.883214,-95.111345,ERCO,121.0,121.0,0.0,2,0.21269246536066583,0.16360958873897372
56569,Niland Gas Turbine Plant,CA,33.238842,-115.504456,IID,121.0,121.0,0.0,2,0.2710858565783974,0.20852758198338261
56135,Ripon Generation Station,CA,37.7315,-121.116,BANC,121.0,121.0,0.0,2,0.24163137224792644,0.1858702863445588
60459,Port Comfort Power LLC,TX,28.64807,-96.54621,ERCO,121.0,121.0,0.0,2,0.21920270895194163,0.16861746842457048
56482,Black Mountain Generating Station,AZ,35.0361,-114.1594,TEPC,121.0,121.0,0.0,2,0.26888228727889546,0.2068325286760734
56032,Equus Freeport Power,NY,40.6439,-73.5683,NYIS,120.0,120.0,0.0,2,0.20075057220063286,0.1544235170774099
56556,PPS Power Plant No 1,KY,37.03385,-88.615862,LGEE,120.0,120.0,0.0,2,0.2049433210815006,0.1576487085242312
1682,Cleary Flood Hybrid,MA,41.8653,-71.1061,ISNE,118.0,0.0,118.0,2,0.19544832448196847,0.1503448649861296
10030,Energy Center Dover,DE,39.149549,-75.547335,PJM,118.0,50.0,68.0,3,0.20561962114571386,0.1581689393428568
56914,Orange Grove Peaking Facility,CA,33.3594,-117.1114,CISO,118.0,118.0,0.0,2,0.2524343842544315,0.1941802955803319
7903,McCartney,MO,37.248431,-93.170839,SWPP,117.8,117.8,0.0,2,0.21035018746049802,0.1618078365080754
55043,Cherokee County Cogen,SC,35.0727,-81.613,SC,117.7,0.0,117.7,2,0.21601811045796815,0.1661677772753601
50463,Procter & Gamble Mehoopany Mill,PA,41.574259,-76.043233,PJM,117.6,117.6,0.0,2,0.18040146983571972,0.1387703614120921
55544,Klamath Expansion Project,OR,42.172718,-121.814393,AVRN,117.6,117.6,0.0,4,0.22668776804137428,0.1743752061856725
50150,Union Carbide Seadrift Cogen,TX,28.5105,-96.7706,ERCO,117.0,117.0,0.0,4,0.2232829878983301,0.171756144537177
1660,Potter Station 2,MA,42.235,-70.9672,ISNE,116.0,116.0,0.0,2,0.19624292567131357,0.1509560966702412
7515,McPherson 3,KS,38.38932,-97.61108,SWPP,115.6,115.6,0.0,1,0.22709209113550155,0.1746862239503858
10342,Marathon Bay Area Cogen,CA,38.0244,-122.0589,CISO,113.5,0.0,113.5,3,0.25116580001372496,0.19320446154901919
7288,Sherman Avenue,NJ,39.451,-75.0578,PJM,112.8,112.8,0.0,1,0.20314259483610847,0.1562635344893142
1001,Cayuga,IN,39.9242,-87.4244,MISO,112.5,112.5,0.0,1,0.19854145836412096,0.1527241987416315
675,Larsen Memorial,FL,28.0491,-81.9238,FMPP,111.2,0.0,111.2,2,0.22913028621599973,0.1762540663199998
6195,John Twitty Energy Center,MO,37.151706,-93.38804,SWPP,109.0,109.0,0.0,2,0.21471748802288293,0.16516729847914072
56606,Culbertson Generation Station,MT,48.21,-104.391667,SWPP,108.2,108.2,0.0,1,0.2007076783937575,0.1543905218413519
58063,SABIC Innovative Plastics Mt. Vernon,IN,37.910278,-87.926111,MISO,108.0,108.0,0.0,1,0.20568388249650332,0.1582183711511564
10617,CH Resources Beaver Falls,NY,43.8861,-75.4342,NYIS,107.8,0.0,107.8,2,0.17425550304612383,0.1340426946508645
6088,North Loop,AZ,32.401,-111.1262,TEPC,107.8,107.8,0.0,4,0.26543140834077,0.20417800641597691
50541,Harbor Cogen,CA,33.7771,-118.2303,CISO,107.4,0.0,107.4,3,0.2502803164669319,0.19252332035917838
2966,Weleetka,OK,35.3233,-96.1352,SWPP,106.0,106.0,0.0,2,0.21914117181662696,0.1685701321666361
7869,Glenwood Landing,NY,40.8275,-73.6478,NYIS,106.0,106.0,0.0,2,0.19638135261680664,0.1510625789360051
56232,Miramar Energy Facility,CA,32.8769,-117.166389,CISO,106.0,106.0,0.0,2,0.24476766949175022,0.1882828226859617
2517,Port Jefferson,NY,40.949696,-73.078507,NYIS,106.0,106.0,0.0,2,0.19842824880015672,0.152637114461659
6064,Nearman Creek,KS,39.1681,-94.6975,SWPP,104.0,104.0,0.0,1,0.21287250602968946,0.16374808156129958
55138,Walton Discover Power Facility,AL,32.54098,-85.038879,SOCO,103.0,103.0,0.0,2,0.21229565131616204,0.16330434716627848
10621,CH Resources Syracuse,NY,43.0667,-76.2246,NYIS,102.7,0.0,102.7,2,0.17592540437467857,0.13532723413436812
10790,Victoria Texas Plant,TX,28.675088,-96.956014,ERCO,102.4,102.4,0.0,1,0.21400448862276364,0.16461883740212588
54592,Massena Energy Facility,NY,44.9503,-74.8928,NYIS,102.1,0.0,102.1,2,0.17989643792128332,0.1383818753240641
7928,Osawatomie,KS,38.532161,-94.902633,SWPP,102.0,102.0,0.0,1,0.2102050375989338,0.1616961827684106
50137,Newgulf Cogen,TX,29.2639,-95.8997,ERCO,101.9,101.9,0.0,1,0.2161888294030561,0.16629909954081237
56108,T J Labbe Electric Generating,LA,30.2554,-92.0433,MISO,100.8,100.8,0.0,2,0.21806601931712924,0.1677430917824071
56283,Hargis-Hebert Electric Generating,LA,30.1694,-91.9923,MISO,100.8,100.8,0.0,2,0.21806601931712924,0.1677430917824071
8067,Fort Lupton,CO,40.0922,-104.796,PSCO,100.8,100.8,0.0,2,0.23959254379895706,0.1843019567684285
62548,SJRR Power LLC,TX,29.88193,-95.11148,ERCO,100.0,100.0,0.0,2,0.21269246536066583,0.16360958873897372
61966,Victoria Port Power II LLC,TX,28.698477,-96.946125,ERCO,100.0,100.0,0.0,2,0.21400448862276364,0.16461883740212588
61242,"Tres Port Power, LLC",TX,28.69637,-96.9453,ERCO,100.0,100.0,0.0,2,0.21400448862276364,0.16461883740212588
55786,Edgewood Energy LLC,NY,40.7861,-73.2931,NYIS,100.0,100.0,0.0,2,0.2011430300899653,0.15472540776151178
61241,Tres City Power LLC,TX,28.7853,-97.0093,ERCO,100.0,100.0,0.0,2,0.21400448862276364,0.16461883740212588
3325,Ben French,SD,44.087235,-103.260959,WACM,100.0,100.0,0.0,4,0.221101620854504,0.17007816988808
55542,Larkspur Energy Facility,CA,32.567041,-116.944197,CISO,99.8,99.8,0.0,2,0.25996153075578765,0.19997040827368281
58413,Copper Crossing Energy and Research Cent,AZ,33.15512,-111.483636,SRP,99.8,99.8,0.0,2,0.2666074784378638,0.2050826757214337
7768,Sowega Power,GA,31.3869,-84.08,SOCO,99.6,99.6,0.0,2,0.2213406314463001,0.1702620241894616
1383,Robert A Reid,KY,37.6461,-87.5019,MISO,98.8,98.8,0.0,1,0.20426568810919674,0.1571274523916898
56018,AMEA Peaking,AL,33.1661,-86.2825,SOCO,98.6,98.6,0.0,2,0.20485027223237148,0.1575771324864396
2446,Maddox,NM,32.714224,-103.301469,SWPP,98.4,98.4,0.0,2,0.26459717153508233,0.2035362857962172
6243,Dansby,TX,30.7217,-96.4608,ERCO,98.2,98.2,0.0,2,0.2193133524659943,0.1687025788199956
57504,TECO CHP-1,TX,29.703454,-95.398317,ERCO,98.0,98.0,0.0,2,0.2110174983136931,0.16232115254899468
58427,Lansing BWL REO Town Plant,MI,42.719722,-84.551667,MISO,98.0,0.0,98.0,3,0.18713034105876877,0.1439464161990529
55807,Henrietta Peaker,CA,36.2397,-119.9044,CISO,98.0,98.0,0.0,2,0.24704270362920122,0.1900328489455394
52026,Dartmouth Power Associates LP,MA,41.6731,-70.9994,ISNE,97.4,23.3,74.1,3,0.19544832448196847,0.1503448649861296
7698,General Electric Plastic,AL,32.310226,-86.52542,SOCO,97.0,0.0,97.0,2,0.21960638277787484,0.1689279867522114
54349,Nevada Cogen Associates 2 Black Mountain,NV,36.2253,-114.8783,NEVP,96.3,0.0,96.3,4,0.2701582752850595,0.2078140579115842
7962,Warren F Sam Beasley Generation Station,DE,39.279179,-75.623928,PJM,96.0,96.0,0.0,2,0.20561962114571386,0.1581689393428568
56629,Waterbury Generation,CT,41.5444,-73.0417,ISNE,96.0,96.0,0.0,1,0.1947271112633643,0.1497900855872033
54350,Nevada Cogen Assoc#1 GarnetVly,NV,36.343229,-114.920686,NEVP,94.8,0.0,94.8,4,0.2701582752850595,0.2078140579115842
50752,South Belridge Cogeneration Facility,CA,35.438611,-119.7075,CISO,94.2,94.2,0.0,3,0.2521439754693078,0.1939569042071598
7913,Hell Gate,NY,40.799,-73.9094,NYIS,94.0,94.0,0.0,2,0.19626370292759635,0.1509720791750741
7910,Joseph J Seymour Power Project,NY,40.6631,-74.0,NYIS,94.0,94.0,0.0,2,0.19626370292759635,0.1509720791750741
7914,Harlem River Yard,NY,40.7991,-73.9156,NYIS,94.0,94.0,0.0,2,0.19626370292759635,0.1509720791750741
7909,Vernon Boulevard,NY,40.7537,-73.9508,NYIS,94.0,94.0,0.0,2,0.19626370292759635,0.1509720791750741
6060,Coachella,CA,33.6758,-116.1714,IID,92.4,92.4,0.0,4,0.26972301475265353,0.20747924211742577
55698,Hanford Energy Park Peaker,CA,36.270072,-119.648055,CISO,92.2,92.2,0.0,2,0.2450181274741646,0.1884754826724343
4072,Pulliam,WI,44.54,-88.0086,MISO,91.0,91.0,0.0,1,0.19362950551226843,0.1489457734709757
6253,Germantown,WI,43.1952,-88.1496,MISO,90.9,90.9,0.0,1,0.19491659444845055,0.1499358418834235
54076,Indeck Olean Energy Center,NY,42.085944,-78.45425,NYIS,90.6,0.0,90.6,2,0.17328926016970503,0.13329943089977309
6358,Hutchinson Plant #2,MN,44.888881,-94.349348,MISO,90.5,25.0,65.5,3,0.1964840505623324,0.1511415773556403
55655,WFEC GenCo LLC,OK,35.0833,-98.2264,SWPP,90.0,90.0,0.0,2,0.2356915484518959,0.181301191116843
2092,Ralph Green,MO,38.78758,-94.277689,SWPP,88.9,88.9,0.0,1,0.2130264412155152,0.163866493242704
54034,Rensselaer Cogen,NY,42.625325,-73.749955,NYIS,88.2,0.0,88.2,2,0.18523551370044775,0.1424888566926521
55738,Buchanan Generation LLC,VA,37.175278,-81.961388,PJM,88.0,88.0,0.0,2,0.18765481916482707,0.1443498608960208
7967,Lordsburg Generating,NM,32.35051,-108.69799,PNM,88.0,88.0,0.0,2,0.2778293362685682,0.21371487405274478
55377,Gans,PA,39.7475,-79.838888,PJM,87.6,87.6,0.0,2,0.1759185085496501,0.135321929653577
55196,Springdale 1 & 2,PA,40.546667,-79.768333,PJM,87.6,87.6,0.0,2,0.17828510517300494,0.1371423885946192
55654,Chambersburg,PA,39.866944,-77.685833,PJM,87.6,87.6,0.0,2,0.19462194776423464,0.1497091905878728
59145,Freeport LP Pretreatment Facility,TX,28.979167,-95.306944,ERCO,87.0,87.0,0.0,1,0.2217982779846717,0.170614059988209
9,Copper,TX,31.7569,-106.375,EPE,86.9,86.9,0.0,1,0.2730987085187685,0.2100759296298219
10416,Pensacola Florida Plant,FL,30.5958,-87.2525,SOCO,86.0,86.0,0.0,1,0.21633386000427293,0.1664106615417484
10690,ExxonMobil Baton Rouge Turbine Generator,LA,30.489722,-91.187222,MISO,85.3,85.3,0.0,1,0.21610302387838723,0.16623309529106708
124,Demoss Petrie,AZ,32.252273,-110.992148,TEPC,85.0,85.0,0.0,1,0.2639204272454144,0.2030157132657034
8037,Clifton,KS,39.6125,-97.2778,SWPP,85.0,85.0,0.0,1,0.22010357587452478,0.16931044298040368
2098,Lake Road (MO),MO,39.7246,-94.8773,SWPP,85.0,85.0,0.0,1,0.21336750470511165,0.1641288497731628
6058,Cascade Creek,MN,44.0322,-92.4908,MISO,84.9,84.9,0.0,2,0.19565645669991552,0.1505049666922427
6635,A L Pierce,CT,41.44823,-72.834884,ISNE,84.0,84.0,0.0,1,0.19364376000610473,0.1489567384662344
56787,Geismar Cogen,LA,30.209,-90.9921,MISO,83.9,83.9,0.0,1,0.21471560962015307,0.1651658535539639
2176,Glendive GT,MT,47.0539,-104.74,MISO,83.7,83.7,0.0,2,0.20599686106344697,0.1584591238949592
55122,NAFTA Region Olefins Complex Cogen Fac,TX,29.954321,-93.883592,MISO,83.2,83.2,0.0,2,0.21363882234447754,0.1643375556495981
7799,West Marinette 34,WI,45.0869,-87.6892,MISO,83.0,83.0,0.0,1,0.19418420897882294,0.1493724684452484
7335,Richmond,IN,39.839572,-84.965682,PJM,82.8,82.8,0.0,2,0.19582837747803955,0.1506372134446458
3576,Ray Olinger,TX,33.068055,-96.452481,ERCO,82.7,82.7,0.0,1,0.22605869426403197,0.17389130328002458
3338,Aberdeen CT,SD,45.429884,-98.49396,SWPP,82.2,82.2,0.0,1,0.20615693281103753,0.1585822560084904
58378,Petra Nova Carbon Capture Cogen,TX,29.475278,-95.634167,ERCO,82.2,82.2,0.0,1,0.2143159472962573,0.164858420997121
63628,Tinker,OK,35.414719,-97.373445,SWPP,82.0,82.0,0.0,2,0.22583570889606844,0.1737197760738988
56188,Pinelawn Power LLC,NY,40.736611,-73.388424,NYIS,82.0,0.0,82.0,2,0.20075057220063286,0.1544235170774099
1217,Earl F Wisdom,IA,43.1606,-95.2569,SWPP,81.6,81.6,0.0,1,0.20248705074695866,0.15575926980535282
55311,BASF Freeport Works,TX,29.002,-95.394,ERCO,81.0,81.0,0.0,1,0.21298044050742812,0.163831108082637
2122,Chillicothe,MO,39.783388,-93.564112,SWPP,80.0,80.0,0.0,2,0.21112290396562572,0.16240223381971208
56248,Shell Chemical,LA,30.187508,-90.983963,MISO,80.0,80.0,0.0,2,0.21471560962015307,0.1651658535539639
56253,Millcreek Power Generation,UT,37.112092,-113.516581,PACE,80.0,80.0,0.0,2,0.25911006110689105,0.1993154316206854
54912,Martinez Refining,CA,38.0169,-122.1117,CISO,80.0,0.0,80.0,2,0.25116580001372496,0.19320446154901919
1104,Burlington (IA),IA,40.7412,-91.116667,MISO,78.8,78.8,0.0,4,0.20448298867298417,0.15729460667152628
55101,Kalamazoo River Generating Station,MI,42.281345,-85.494956,MISO,77.4,77.4,0.0,1,0.1904428407884517,0.1464944929141936
535,McClellan (CA),CA,38.652731,-121.393336,BANC,77.0,77.0,0.0,1,0.24398676539151373,0.18768212722424132
10319,Geismar,LA,30.2,-91.0,MISO,76.9,76.9,0.0,2,0.21471560962015307,0.1651658535539639
7138,Forked River,NJ,39.8154,-74.2098,PJM,76.8,76.8,0.0,2,0.20836333846298713,0.1602794911253747
8219,Ray D Nixon,CO,38.633451,-104.70577,WACM,75.6,75.6,0.0,2,0.24860230813501458,0.19123254471924198
58478,LEPA Unit No. 1,LA,29.691111,-91.192778,MISO,74.1,0.0,74.1,2,0.21756583274351224,0.1673583328796248
50978,Carr Street Generating Station,NY,43.06132,-76.08239,NYIS,73.8,0.0,73.8,2,0.1718709394617703,0.13220841497059252
54637,JCO Oxides Olefins Plant,TX,29.963502,-93.929737,MISO,73.8,73.8,0.0,2,0.21363882234447754,0.1643375556495981
65405,"Flint Hills Resources Pine Bend, LLC",MN,44.45483,-93.02119,MISO,73.4,0.0,73.4,2,0.1929174873134214,0.1483980671641703
58235,Clayville,NJ,39.424444,-75.02,PJM,73.0,73.0,0.0,1,0.20314259483610847,0.1562635344893142
1079,Coralville GT,IA,41.671877,-91.563999,MISO,72.0,72.0,0.0,4,0.2046327806096946,0.1574098312382266
899,Moline,IL,41.509959,-90.534021,MISO,72.0,72.0,0.0,4,0.2003501033176166,0.1541154640904743
10190,Castleton Energy Center,NY,42.5375,-73.7433,NYIS,72.0,0.0,72.0,2,0.18422787418706985,0.1417137493746691
1734,Northeast (MI),MI,42.45,-83.0381,MISO,71.4,71.4,0.0,4,0.1903096848567789,0.14639206527444532
151,McClure,CA,37.62936,-120.93139,BANC,71.2,71.2,0.0,1,0.24163137224792644,0.1858702863445588
10567,Algonquin Windsor Locks,CT,41.9227,-72.6255,ISNE,71.0,0.0,71.0,3,0.19124476289883668,0.1471113560760282
7863,Elk Mound,WI,44.902814,-91.568096,MISO,71.0,71.0,0.0,2,0.19372250568043323,0.14901731206187172
10156,Fresno Cogen Partners,CA,36.617022,-120.099846,CISO,70.80000000000001,70.80000000000001,0.0,2,0.24314750249295297,0.1870365403791946
