plant_code,name,state,ba,lat,lon,nameplate_MW,cf_ac,developable_area_mi2,developable_MW,usable_solar_MW,R_g5,R_g10,R_g20,headroom_g5,headroom_g10,headroom_g20,land_req_mi2_g5,land_req_mi2_g10,land_req_mi2_g20,qualifies_g5,qualifies_g10,qualifies_g20,solar_req_MW_g5,solar_req_MW_g10,solar_req_MW_g20,gas_cf,net_gen_MWh_2024,qualifying_any,hostable_MW_g5,hostable_MW_g10,hostable_MW_g20
55641,Riverside Energy Center,WI,MISO,42.583056,-89.035833,674.9000000000001,0.1557758789528199,75.73830135249227,6924.644695085007,6903.216123656435,7.9280566946699516,7.510790552845219,6.676258269195749,1.2901651157962637,1.3618409555627224,1.532071075008063,58.52268475410823,55.442543451260434,49.28226084556482,1.0,1.0,1.0,5350.645463232751,5069.032544115239,4505.806705880212,0.5727246248556356,3386019.0,True,674.9000000000001,674.9000000000001,674.9000000000001
55178,Dogwood Energy Facility,MO,SWPP,38.7931,-94.3006,655.2,0.163866493242704,75.4252111121302,6896.019301680474,6874.590730251903,7.536623110441689,7.139958736207918,6.3466299877403705,1.39218247226199,1.4695259429432115,1.653216685811113,54.00932536520277,51.166729293349995,45.48153714964444,1.0,1.0,1.0,4937.995461961395,4678.100963963428,4158.311967967491,0.3614442381565669,2074528.0,True,655.2,655.2,655.2
55124,Griffith Energy LLC,AZ,GRIF,35.054029,-114.133272,655.0,0.2068325286760734,56.17693742274536,5136.1771357938605,5114.74856436529,5.971014365608662,5.65675045162926,5.028222623670453,1.3077805471582524,1.3804350220003772,1.5529893997504245,42.77672010361831,40.52531378237525,36.02250113988911,1.0,1.0,1.0,3911.0144094736734,3705.171545817165,3293.4858185041467,0.6586222942591237,3779043.0,True,655.0,655.0,655.0
56350,Colorado Bend Energy Center,TX,ERCO,29.2878,-96.0683,654.1,0.1662990995408123,92.2653656386858,8435.690572679843,8414.26200125127,7.4263781548433005,7.035516146693654,6.253792130394359,1.7321871869046006,1.8284198083993002,2.0569722844492127,53.129933839970356,50.3336215326035,44.74099691786978,1.0,1.0,1.0,4857.593951083003,4601.93111155232,4090.6054324909505,0.4243221017550693,2431330.0,True,654.1,654.1,654.1
55343,Luna Energy Facility,NM,PNM,32.299349,-107.7834,650.0,0.2131577073972227,95.64854719269812,8745.010029046683,8723.581457618113,5.7938322525610495,5.488893712952574,4.879016633735621,2.3164106182482707,2.4451000970398407,2.7507376091698212,41.190526170551216,39.022603740522214,34.68675888046419,1.0,1.0,1.0,3765.9909641646823,3567.7809134191734,3171.360811928154,0.5852332279592554,3332318.0,True,650.0,650.0,650.0
55112,Sutter Energy Center,CA,BANC,39.053139,-121.695873,636.0,0.1825272629509686,97.9850830153336,8958.636161401928,8937.207589973357,6.766112524964294,6.41000133943986,5.697778968390986,2.076851831821429,2.1922324891448413,2.466261550287946,47.06677025178288,44.58957181747853,39.6351749488698,1.0,1.0,1.0,4303.247565877291,4076.7608518837505,3623.787423896667,0.2869141466356509,1598502.0,True,636.0,636.0,636.0
55183,Nelson Energy Center,IL,PJM,41.774444,-89.607222,627.5,0.152986861296879,93.27934712744998,8528.397451652569,8506.968880223998,8.072588649318178,7.64771556251196,6.797969388899519,1.6793773481112895,1.772676089673027,1.9942606008821557,55.404446315828274,52.48842282552155,46.656375844908034,1.0,1.0,1.0,5065.549377447156,4798.9415154762555,4265.725791534448,0.5829019993087012,3204154.0,True,627.5,627.5,627.5
55400,Elk Hills Power LLC,CA,CISO,35.280318,-119.470707,623.0,0.1947774193917452,36.71877859997685,3357.145471997883,3335.7169005693117,6.34057070812768,6.006856460331488,5.339427964739099,0.8444477612107035,0.891361525722409,1.0027817164377102,43.20504509085127,40.93109534922753,36.38319586598002,0.0,0.0,1.0,3950.1755511635442,3742.271574786517,3326.4636220324587,0.3911832933881571,2134875.0,True,526.0909552342683,555.3182305250608,623.0
54761,Hermiston Generating Plant,OR,PACW,45.8042,-119.37,621.2,0.1549111509006174,98.75234522478917,9028.78584912358,9007.357277695008,7.972311824035888,7.552716464876106,6.713525746556538,1.8187862625306457,1.9198299437823478,2.1598086867551416,54.16687614943385,51.315987931042606,45.61421149426008,1.0,1.0,1.0,4952.400105091094,4691.7474679810375,4170.442193760921,0.6148182777772877,3345664.0,True,621.2,621.2,621.2
56476,Gateway Generating Station,CA,CISO,38.0175,-121.7587,619.7,0.1904145819150599,37.777239057405104,3453.9189995341803,3432.490428105609,6.48584781469577,6.144487403395994,5.461766580796438,0.8540063198859766,0.9014511154351973,1.014132504864597,43.96087380526373,41.6471436049867,37.01968320443262,0.0,0.0,1.0,4019.279890766969,3807.738843884498,3384.656750119553,0.5281224970397371,2866951.0,True,529.2277164333398,558.6292562351917,619.7
