plant_code,name,state,lat,lon,ba,nameplate_MW_total,nameplate_MW_peaker,nameplate_MW_ccgt,n_units,net_gen_MWh_2024,gas_cf,cf_ac,cf_dc,developable_area_mi2_10km_excl_forest,developable_MW_10km_excl_forest,developable_area_mi2_10km_incl_forest,developable_MW_10km_incl_forest,developable_area_mi2_5km_excl_forest,developable_MW_5km_excl_forest,developable_area_mi2_5km_incl_forest,developable_MW_5km_incl_forest
56569,Niland Gas Turbine Plant,CA,33.238842,-115.504456,IID,121.0,121.0,0.0,2,55694.998,0.052544433752217,0.2085275819833826,0.2085275819833826,92.41826209346863,8449.66967711713,92.41826209346863,8449.66967711713,24.55586562200443,2245.107714011833,24.55586562200443,2245.107714011833
56135,Ripon Generation Station,CA,37.7315,-121.116,BANC,121.0,121.0,0.0,2,8659.0,0.0081691761953281,0.1858702863445588,0.1858702863445588,91.34346951473401,8351.402927061394,91.34346951473401,8351.402927061394,20.893995529956165,1910.308162738849,20.893995529956165,1910.308162738849
60459,Port Comfort Power LLC,TX,28.64807,-96.54621,ERCO,121.0,121.0,0.0,2,76123.999,0.0718178035020189,0.1686174684245704,0.1686174684245704,30.502495237227613,2788.7995645465244,32.82756382575437,3001.3772640689704,5.731532102699191,524.0257922467831,6.376129656385804,582.960425726702
56482,Black Mountain Generating Station,AZ,35.0361,-114.1594,TEPC,121.0,121.0,0.0,2,86350.999,0.0814662808030491,0.2068325286760734,0.2068325286760734,58.93706592351774,5388.531741578764,58.93706592351774,5388.531741578764,23.449798768427883,2143.981601684835,23.449798768427883,2143.981601684835
56032,Equus Freeport Power,NY,40.6439,-73.5683,NYIS,120.0,120.0,0.0,2,38512.7,0.0366368911719939,0.1544235170774099,0.1544235170774099,0.9086914301296461,83.08035932613906,1.4928253857885125,136.4868924149497,0.18590818933818765,16.997320168062867,0.3926658952376674,35.90088185030101
56556,PPS Power Plant No 1,KY,37.03385,-88.615862,LGEE,120.0,120.0,0.0,2,109431.0,0.1041010273972602,0.1576487085242312,0.1576487085242312,33.15281628411053,3031.114631690105,56.91918021232736,5204.039333698501,4.292915459970038,392.49512776868914,11.139896698698355,1018.5048410238494
1682,Cleary Flood Hybrid,MA,41.8653,-71.1061,ISNE,118.0,0.0,118.0,2,132473.34,0.1281570118411887,0.1503448649861296,0.1503448649861296,7.3776014352132,674.523559790921,44.88588172897764,4103.852043792241,1.9577696051053257,178.99607818105832,9.959814061329224,910.6115713215289
10030,Energy Center Dover,DE,39.149549,-75.547335,PJM,118.0,50.0,68.0,3,114257.887,0.1105350659778655,0.1581689393428568,0.1581689393428568,45.79943804630492,4187.377192805021,50.641390775722314,4630.070013780325,6.934201716343055,633.9841569227935,8.127489047534338,743.0847129174251
56914,Orange Grove Peaking Facility,CA,33.3594,-117.1114,CISO,118.0,118.0,0.0,2,23551.0,0.0227836467765652,0.1941802955803319,0.1941802955803319,16.133355915127805,1475.0496836688276,16.51107965682988,1509.5844257673032,4.166080900888844,380.89882522412285,4.2626836609561645,389.731077573135
7903,McCartney,MO,37.248431,-93.170839,SWPP,117.8,117.8,0.0,2,111738.0,0.1082808102890899,0.1618078365080754,0.1618078365080754,47.23110485018031,4318.2724434450565,72.19874842427025,6601.028427361851,17.460775136196734,1596.413726737987,22.682536558972334,2073.8319139631844
55043,Cherokee County Cogen,SC,35.0727,-81.613,SC,117.7,0.0,117.7,2,647186.9099999999,0.627695703029527,0.1661677772753601,0.1661677772753601,22.948367895128808,2098.1364932689194,58.222274997408114,5323.179428334455,3.8748826529161318,354.2749854094749,11.376191219726332,1040.1089115178358
50463,Procter & Gamble Mehoopany Mill,PA,41.574259,-76.043233,PJM,117.6,117.6,0.0,2,606617.0,0.5888479250147548,0.1387703614120921,0.1387703614120921,18.37572142129477,1680.0659585183787,33.534014945239484,3065.9670807076095,5.580025615687135,510.17377057710945,8.640387154942124,789.9782541661369
55544,Klamath Expansion Project,OR,42.172718,-121.814393,AVRN,117.6,117.6,0.0,4,132311.76,0.1284360730593607,0.1743752061856725,0.1743752061856725,55.15739606289818,5042.96192575069,60.56228573947046,5537.1232676087275,13.3916444873179,1224.3789245547791,14.168636471168716,1295.418191649711
50150,Union Carbide Seadrift Cogen,TX,28.5105,-96.7706,ERCO,117.0,117.0,0.0,4,535545.0,0.5225237091675448,0.171756144537177,0.171756144537177,70.93909013202553,6485.859669213762,72.6953144103717,6646.4287460911255,19.32055201346399,1766.4504698024216,19.728507554179934,1803.7492620964508
1660,Potter Station 2,MA,42.235,-70.9672,ISNE,116.0,116.0,0.0,2,21910.027,0.0215615916784758,0.1509560966702412,0.1509560966702412,1.0977270469520277,100.36361572132823,9.162320052859801,837.6978334043246,0.21787744806550216,19.920223823131625,1.5717060567787342,143.6988394769128
7515,McPherson 3,KS,38.38932,-97.61108,SWPP,115.6,115.6,0.0,1,12996.422,0.0128339949597889,0.1746862239503858,0.1746862239503858,103.67248364131139,9478.62707577704,105.88287988875103,9680.720446971522,24.229570687820207,2215.27503431499,24.838376571409935,2270.937286528908
10342,Marathon Bay Area Cogen,CA,38.0244,-122.0589,CISO,113.5,0.0,113.5,3,689814.0,0.6937963912859816,0.1932044615490191,0.1932044615490191,6.4084464070558065,585.9151000736737,6.500184279925492,594.3025627360448,2.1370754475324376,195.3897552029657,2.13846541530319,195.51683797057737
7288,Sherman Avenue,NJ,39.451,-75.0578,PJM,112.8,112.8,0.0,1,23178.784,0.0234572686939343,0.1562635344893142,0.1562635344893142,27.981788684967402,2558.3349654827334,52.347576214321386,4786.064111023669,4.643534830142433,424.55175589873664,9.864948760975345,901.9381724320315
1001,Cayuga,IN,39.9242,-87.4244,MISO,112.5,112.5,0.0,1,12634.742,0.012820641298833,0.1527241987416315,0.1527241987416315,65.9008044549893,6025.216407313306,90.79790716471354,8301.522940773808,17.412473756163074,1591.9976005634808,21.70955911944537,1984.873976635005
675,Larsen Memorial,FL,28.0491,-81.9238,FMPP,111.2,0.0,111.2,2,297975.87899999996,0.3058948858036858,0.1762540663199998,0.1762540663199998,11.992641926055201,1096.4701189536183,14.317363022639267,1309.0160477841614,1.6464168244566975,150.52953823604088,1.980704073322747,181.09294384665114
6195,John Twitty Energy Center,MO,37.151706,-93.38804,SWPP,109.0,109.0,0.0,2,113262.0,0.1186188261907754,0.1651672984791407,0.1651672984791407,50.07880132051012,4578.633263589496,61.00672793416867,5577.757982552564,13.680757783634482,1250.8121402180095,16.883591019391634,1543.642607487235
56606,Culbertson Generation Station,MT,48.21,-104.391667,SWPP,108.2,108.2,0.0,1,251232.0,0.2650596308206517,0.1543905218413519,0.1543905218413519,102.24324928103482,9347.954219980325,102.28981320135505,9352.211492695316,26.705798271416327,2441.6729848152067,26.706493255301705,2441.7365261990126
58063,SABIC Innovative Plastics Mt. Vernon,IN,37.910278,-87.926111,MISO,108.0,108.0,0.0,1,431809.0,0.45641911889058,0.1582183711511564,0.1582183711511564,77.87294435642589,7119.812055444652,82.56512805854467,7548.811708209798,16.657373764701614,1522.959887058433,18.28224608871164,1671.5196423964926
10617,CH Resources Beaver Falls,NY,43.8861,-75.4342,NYIS,107.8,0.0,107.8,2,7895.0,0.0083604425580942,0.1340426946508645,0.1340426946508645,46.344652904382706,4237.225408400704,82.47443266150306,7540.519557623135,13.856241214692023,1266.8563396289849,22.058093537961636,2016.739980613635
6088,North Loop,AZ,32.401,-111.1262,TEPC,107.8,107.8,0.0,4,2456.0,0.0026007912504977,0.2041780064159769,0.2041780064159769,73.0223043284413,6676.324967171775,73.0223043284413,6676.324967171775,21.60531153663891,1975.3427690641288,21.60531153663891,1975.3427690641288
50541,Harbor Cogen,CA,33.7771,-118.2303,CISO,107.4,0.0,107.4,3,17358.0,0.0184497844442743,0.1925233203591783,0.1925233203591783,1.2245616060332212,111.95991826589449,1.2377662998553727,113.16720455820548,0.224479794976578,20.523866969287127,0.226217254690019,20.682720428801733
2966,Weleetka,OK,35.3233,-96.1352,SWPP,106.0,106.0,0.0,2,4314.0,0.0046459033341948,0.1685701321666361,0.1685701321666361,42.06077223492257,3845.5563186214913,95.5140678108778,8732.714771280256,10.418850917620338,952.5806553252879,23.877908841819746,2183.1230941092335
7869,Glenwood Landing,NY,40.8275,-73.6478,NYIS,106.0,106.0,0.0,2,108820.06,0.1171922762126303,0.1510625789360051,0.1510625789360051,1.2203917027209628,111.57866996305944,15.017211795213305,1373.0022212766448,0.37737624975938655,34.50297140657248,2.557540698185161,233.83229240550043
56232,Miramar Energy Facility,CA,32.8769,-117.166389,CISO,106.0,106.0,0.0,2,10538.0,0.0113487550616007,0.1882828226859617,0.1882828226859617,12.716467642674724,1162.648470187403,12.73870712700677,1164.6817944691902,5.96157176875878,545.057990286517,5.963309228472221,545.2168437460316
2517,Port Jefferson,NY,40.949696,-73.078507,NYIS,106.0,106.0,0.0,2,67173.525,0.0723416095890411,0.152637114461659,0.152637114461659,1.913638128383924,174.96120030938732,7.59791132687752,694.6661784573731,0.512898107407785,46.89354124871176,2.8258044779404523,258.35926655455563
6064,Nearman Creek,KS,39.1681,-94.6975,SWPP,104.0,104.0,0.0,1,109761.15,0.1204789581138039,0.1637480815612995,0.1637480815612995,17.85969588640279,1632.8864810425405,26.691551101766112,2440.3703864471872,7.988839762401746,730.4082068481595,9.731859346925763,889.7699974332124
55138,Walton Discover Power Facility,AL,32.54098,-85.038879,SOCO,103.0,103.0,0.0,2,69.0,7.647293523074877e-05,0.1633043471662784,0.1633043471662784,8.550039249843191,781.7178742713774,36.72051605969029,3357.3043254573977,2.183291875909968,199.6152572260542,8.56185397589459,782.7980777960767
10621,CH Resources Syracuse,NY,43.0667,-76.2246,NYIS,102.7,0.0,102.7,2,16135.0,0.0179347125332906,0.1353272341343681,0.1353272341343681,18.428887688526064,1684.9268743795255,32.61906866014145,2982.314848927218,3.239319889739412,296.16638991903193,5.270062802809259,481.83431339970366
10790,Victoria Texas Plant,TX,28.675088,-96.956014,ERCO,102.4,102.4,0.0,1,472432.0,0.526665953196347,0.1646188374021258,0.1646188374021258,75.41548133773493,6895.129722307192,79.77998013789875,7294.169612607884,15.411267658221725,1409.0301858945575,16.68100321680441,1525.1202941078316
54592,Massena Energy Facility,NY,44.9503,-74.8928,NYIS,102.1,0.0,102.1,2,12184.0,0.0136226011744238,0.1383818753240641,0.1383818753240641,17.147684895834665,1567.7883333334548,41.26327822645314,3772.6425807042865,3.9502884044794713,361.16922555240876,11.68962895203109,1068.766075614271
7928,Osawatomie,KS,38.532161,-94.902633,SWPP,102.0,102.0,0.0,1,58768.0,0.0657713313635956,0.1616961827684106,0.1616961827684106,82.15786750171411,7511.576457299575,96.76052140930038,8846.676243136033,21.407588621249324,1957.2652453713665,23.694085604137687,2166.3163980925883
50137,Newgulf Cogen,TX,29.2639,-95.8997,ERCO,101.9,101.9,0.0,1,12650.0,0.0141713829925479,0.1662990995408123,0.1662990995408123,74.79659818780725,6838.546120028091,87.02379717517698,7956.46145601618,17.695679689453957,1617.8907144643615,20.925964788683476,1913.2310663939177
56108,T J Labbe Electric Generating,LA,30.2554,-92.0433,MISO,100.8,100.8,0.0,2,27634.0,0.0312952997028339,0.1677430917824071,0.1677430917824071,46.439518204736586,4245.898807290202,47.47851911337431,4340.893176079937,8.891276337563005,812.916693720046,9.217571271747225,842.7493734168891
56283,Hargis-Hebert Electric Generating,LA,30.1694,-91.9923,MISO,100.8,100.8,0.0,2,52746.0,0.0597344531419873,0.1677430917824071,0.1677430917824071,29.44090735231516,2691.7401007831,30.52125980213278,2790.515181909282,4.766894469796744,435.83035152427374,4.868014625119011,445.07562286802386
8067,Fort Lupton,CO,40.0922,-104.796,PSCO,100.8,100.8,0.0,2,11546.672,0.0130765202580271,0.1843019567684285,0.1843019567684285,100.54227622157607,9192.436683115526,100.60795219874414,9198.441343885177,22.429214932752636,2050.671079565955,22.442767118517477,2051.910136550169
62548,SJRR Power LLC,TX,29.88193,-95.11148,ERCO,100.0,100.0,0.0,2,146604.0,0.1673561643835616,0.1636095887389737,0.1636095887389737,26.12374926741359,2388.4570758778136,37.76542433135371,3452.8387960094815,3.330015286781032,304.4585405056943,7.765402443253232,709.9796519545812
61966,Victoria Port Power II LLC,TX,28.698477,-96.946125,ERCO,100.0,100.0,0.0,2,185440.0,0.2116894977168949,0.1646188374021258,0.1646188374021258,77.35830878930467,7072.759660736427,81.8955110849845,7487.589584912868,19.636769681310252,1795.36179943408,21.10666059888134,1929.7518261834366
61242,"Tres Port Power, LLC",TX,28.69637,-96.9453,ERCO,100.0,100.0,0.0,2,60784.0,0.0693881278538812,0.1646188374021258,0.1646188374021258,77.14321127678068,7053.093602448518,81.62029746637546,7462.427196925755,19.875496645937044,1817.1882647713867,21.347820007106954,1951.8006863640642
55786,Edgewood Energy LLC,NY,40.7861,-73.2931,NYIS,100.0,100.0,0.0,2,39874.002,0.0455182671232876,0.1547254077615117,0.1547254077615117,0.6400801584316667,58.52161448518094,5.820837531970058,532.1908600658338,0.09451780841119073,8.64162819759458,1.5654512018103466,143.12696702266024
61241,Tres City Power LLC,TX,28.7853,-97.0093,ERCO,100.0,100.0,0.0,2,35282.0,0.0402762557077625,0.1646188374021258,0.1646188374021258,66.6486071156543,6093.586936288392,73.57203658177403,6726.586201762196,13.083766626096152,1196.2300915287908,15.283390623312465,1397.3385712742825
3325,Ben French,SD,44.087235,-103.260959,WACM,100.0,100.0,0.0,4,7873.363,0.008987857305936,0.17007816988808,0.17007816988808,34.06915253697931,3114.893946238108,37.775849089634356,3453.791916766569,4.554924384756942,416.4502294634917,5.500797452754226,502.93005282324344
55542,Larkspur Energy Facility,CA,32.567041,-116.944197,CISO,99.8,99.8,0.0,2,24442.999,0.0279588846643057,0.1999704082736828,0.1999704082736828,9.801357735463403,896.1241358137968,9.801357735463403,896.1241358137968,5.753771587031236,526.05911652857,5.753771587031236,526.05911652857
58413,Copper Crossing Energy and Research Cent,AZ,33.15512,-111.483636,SRP,99.8,99.8,0.0,2,5083.0,0.0058141396949149,0.2050826757214337,0.2050826757214337,100.71949711234706,9208.639735986015,100.71949711234706,9208.639735986015,26.796841160400636,2449.996906093772,26.796841160400636,2449.996906093772
7768,Sowega Power,GA,31.3869,-84.08,SOCO,99.6,99.6,0.0,2,53188.001,0.0609607390750215,0.1702620241894616,0.1702620241894616,61.55889263110022,5628.2416119863055,104.52661883643898,9556.719436474421,17.578227412825346,1607.1522206011741,25.81065902705152,2359.8316824732815
1383,Robert A Reid,KY,37.6461,-87.5019,MISO,98.8,98.8,0.0,1,19205.0,0.0221897935037805,0.1571274523916898,0.1571274523916898,68.3926691760064,6253.044038949155,94.72734605263172,8660.785924812042,15.194432685984287,1389.2052741471346,22.625895372314158,2068.6532911830086
56018,AMEA Peaking,AL,33.1661,-86.2825,SOCO,98.6,98.6,0.0,2,35201.999,0.040755507469875,0.1575771324864396,0.1575771324864396,21.83917361406807,1996.7244447147948,57.15130483004308,5225.262155889653,3.8884348386809715,355.5140423936888,11.944340546021541,1092.0539927791121
2446,Maddox,NM,32.714224,-103.301469,SWPP,98.4,98.4,0.0,2,-81.0,-9.396926161042432e-05,0.2035362857962172,0.2035362857962172,116.68466692721377,10668.31240477383,116.68466692721377,10668.31240477383,29.347779511674723,2683.225555353117,29.347779511674723,2683.225555353117
6243,Dansby,TX,30.7217,-96.4608,ERCO,98.2,98.2,0.0,2,59991.0,0.0697381636581759,0.1687025788199956,0.1687025788199956,80.39816830394105,7350.6896735031805,97.25361247597495,8891.75885494628,17.83015907127429,1630.1859722307922,24.245207825241174,2216.7047154506213
57504,TECO CHP-1,TX,29.703454,-95.398317,ERCO,98.0,98.0,0.0,2,30690.0,0.035749231199329,0.1623211525489946,0.1623211525489946,4.527472521284574,413.940344803161,7.136789518930277,652.5064703021967,0.4142103956843359,37.87066474828213,0.6814316996115626,62.30232682162857
58427,Lansing BWL REO Town Plant,MI,42.719722,-84.551667,MISO,98.0,0.0,98.0,3,436530.0,0.5084917528655297,0.1439464161990529,0.1439464161990529,15.657639445587659,1431.5556064537286,22.412187827560913,2049.1143156627118,0.23247210965840662,21.254592883054315,0.7276481279890934,66.5278288447171
55807,Henrietta Peaker,CA,36.2397,-119.9044,CISO,98.0,98.0,0.0,2,9805.0,0.0114213493616624,0.1900328489455394,0.1900328489455394,106.86593459461596,9770.599734364887,106.86662957850133,9770.663275748691,24.39115444117022,2230.0484060498484,24.39150193311291,2230.0801767417515
52026,Dartmouth Power Associates LP,MA,41.6731,-70.9994,ISNE,97.4,23.3,74.1,3,62775.656,0.0735746486268553,0.1503448649861296,0.1503448649861296,5.751339143432419,525.8367216852496,31.765628448899225,2904.286029613643,1.5161073459486218,138.6155287724454,8.039573586034223,735.046727865986
7698,General Electric Plastic,AL,32.310226,-86.52542,SOCO,97.0,0.0,97.0,2,602037.0,0.7085122157887304,0.1689279867522114,0.1689279867522114,53.99225557906464,4936.434795800195,79.29800881339021,7250.103662938533,8.061813070366268,737.080052147773,17.958731090068927,1641.941128234873
54349,Nevada Cogen Associates 2 Black Mountain,NV,36.2253,-114.8783,NEVP,96.3,0.0,96.3,4,442506.0,0.5245522695913171,0.2078140579115842,0.2078140579115842,12.191059825330163,1114.6111840301862,12.191059825330163,1114.6111840301862,6.139835135357828,561.3563552327156,6.139835135357828,561.3563552327156
7962,Warren F Sam Beasley Generation Station,DE,39.279179,-75.623928,PJM,96.0,96.0,0.0,2,65820.683,0.0782685062309741,0.1581689393428568,0.1581689393428568,56.86983635646563,5199.527895448286,62.662874533020634,5729.177100161885,13.722456816757067,1254.6246232463602,14.363579451016797,1313.2415498072498
56629,Waterbury Generation,CT,41.5444,-73.0417,ISNE,96.0,96.0,0.0,1,43684.814,0.0519463636796042,0.1497900855872033,0.1497900855872033,2.3153388141314846,211.68812014916426,23.454663655625517,2144.4263913714753,0.1723560035733478,15.758263183848939,2.6725605312149554,244.3483914253673
54350,Nevada Cogen Assoc#1 GarnetVly,NV,36.343229,-114.920686,NEVP,94.8,0.0,94.8,4,429522.0,0.5172172128778684,0.2078140579115842,0.2078140579115842,13.35272538973682,1220.820607061652,13.35272538973682,1220.820607061652,1.5894281458558324,145.3191447639618,1.5894281458558324,145.3191447639618
50752,South Belridge Cogeneration Facility,CA,35.438611,-119.7075,CISO,94.2,94.2,0.0,3,484638.0,0.5873033185004218,0.1939569042071598,0.1939569042071598,73.83821540987319,6750.922551759833,73.83821540987319,6750.922551759833,21.46249234819406,1962.2850146920282,21.46249234819406,1962.2850146920282
7913,Hell Gate,NY,40.799,-73.9094,NYIS,94.0,94.0,0.0,2,105487.0,0.1281052657145633,0.1509720791750741,0.1509720791750741,0.3388046441209962,30.97642460534822,1.0581129654855728,96.74175684439521,0.09000041315624412,8.228609202856603,0.24046442434023524,21.985318796821506
7910,Joseph J Seymour Power Project,NY,40.6631,-74.0,NYIS,94.0,94.0,0.0,2,101309.0,0.1230314291265908,0.1509720791750741,0.1509720791750741,0.41143046014283025,37.61649921305876,0.8454478965603935,77.2980933998074,0.07922816293290988,7.243717753866045,0.2842484091189486,25.988425976589582
7914,Harlem River Yard,NY,40.7991,-73.9156,NYIS,94.0,94.0,0.0,2,109705.0,0.1332276790051491,0.1509720791750741,0.1509720791750741,0.31656515978895133,28.94310032356126,1.0202363437325588,93.2787514269768,0.09521279229656714,8.705169581400423,0.26513635227109755,24.241037921928918
7909,Vernon Boulevard,NY,40.7537,-73.9508,NYIS,94.0,94.0,0.0,2,117231.0,0.1423673856018653,0.1509720791750741,0.1509720791750741,0.21787744806550216,19.920223823131625,0.5949062058822004,54.39142453780118,0.04899636391903637,4.479667558311896,0.11745227662861202,10.738493863187383
6060,Coachella,CA,33.6758,-116.1714,IID,92.4,92.4,0.0,4,169.985,0.0002100073632607,0.2074792421174257,0.2074792421174257,68.79158992621244,6289.516793253708,68.79367487786857,6289.707417405126,18.406995696136708,1682.9253207896415,18.406995696136708,1682.9253207896415
55698,Hanford Energy Park Peaker,CA,36.270072,-119.648055,CISO,92.2,92.2,0.0,2,7264.0,0.0089937499380936,0.1884754826724343,0.1884754826724343,99.84103748123128,9128.32342685543,99.84103748123128,9128.32342685543,26.01811171683638,2378.7987855393258,26.01811171683638,2378.7987855393258
4072,Pulliam,WI,44.54,-88.0086,MISO,91.0,91.0,0.0,1,55712.0,0.0698881027648151,0.1489457734709757,0.1489457734709757,10.237460123537096,935.9963541519629,12.986468882143456,1187.3342977959728,0.49621849415875136,45.368548037371546,0.6379952067755374,58.33099033376342
6253,Germantown,WI,43.1952,-88.1496,MISO,90.9,90.9,0.0,1,26465.009,0.033235640801523,0.1499358418834235,0.1499358418834235,38.14210559722772,3487.2782260322483,47.51292081570044,4344.038474578326,7.1534691321793105,654.0314635135369,9.97788364234901,912.2636473004808
54076,Indeck Olean Energy Center,NY,42.085944,-78.45425,NYIS,90.6,0.0,90.6,2,34517.0,0.0434911346981563,0.133299430899773,0.133299430899773,12.807858023601721,1171.0041621578714,27.72777207486233,2535.1105897016982,4.084420294357117,373.4327126269364,8.125056603935521,742.8623180741047
6358,Hutchinson Plant #2,MN,44.888881,-94.349348,MISO,90.5,25.0,65.5,3,1418.0,0.0017886424985494,0.1511415773556403,0.1511415773556403,90.64813813741492,8287.82977256365,93.91768982616821,8586.760212678235,19.99399139839372,1828.0220707102828,20.436001149493112,1868.4343908107985
55655,WFEC GenCo LLC,OK,35.0833,-98.2264,SWPP,90.0,90.0,0.0,2,83680.0,0.1061390157280568,0.181301191116843,0.181301191116843,88.13924631120611,8058.445377024557,101.75884551292746,9303.665875467652,21.293611264047595,1946.8444584272083,24.629881405797015,2251.8748713871555
2092,Ralph Green,MO,38.78758,-94.277689,SWPP,88.9,88.9,0.0,1,49918.999,0.0641002909739022,0.163866493242704,0.163866493242704,77.97336952786279,7128.993785404597,97.6170890480268,8924.990998676734,16.488492680555147,1507.5193307936133,22.580373927822002,2064.491330543726
54034,Rensselaer Cogen,NY,42.625325,-73.749955,NYIS,88.2,0.0,88.2,2,18844.0,0.0243893600057983,0.1424888566926521,0.1424888566926521,13.078901738898518,1195.78530184215,34.65502395235162,3168.4593327864336,2.1561875043802887,197.13714325762638,5.933077429458348,542.4527935504775
55738,Buchanan Generation LLC,VA,37.175278,-81.961388,PJM,88.0,88.0,0.0,2,0.0,0.0,0.1443498608960208,0.1443498608960208,1.3579985120254903,124.15986395661623,4.1608685217485215,380.42226484557904,0.3245574744707799,29.673826237328445,0.9420506566277135,86.13034574881951
7967,Lordsburg Generating,NM,32.35051,-108.69799,PNM,88.0,88.0,0.0,2,120413.0,0.15620200290577,0.2137148740527447,0.2137148740527447,75.24660025358847,6879.6891660423735,75.24660025358847,6879.6891660423735,23.738564572801778,2170.383046656162,23.738564572801778,2170.383046656162
55377,Gans,PA,39.7475,-79.838888,PJM,87.6,87.6,0.0,2,147155.0,0.191763881070036,0.135321929653577,0.135321929653577,14.504661179748208,1326.140450719836,30.161953133393176,2757.6642864816613,6.134970248160193,560.9115655460747,11.519705392056558,1053.2302072737423
55196,Springdale 1 & 2,PA,40.546667,-79.768333,PJM,87.6,87.6,0.0,2,130913.0,0.1705982464919413,0.1371423885946192,0.1371423885946192,2.6569233937939867,242.91871028973588,10.512326250203463,961.1269714471737,0.45590942880692,41.68314777663268,2.063754647625227,188.6861392114493
55654,Chambersburg,PA,39.866944,-77.685833,PJM,87.6,87.6,0.0,2,193833.0,0.2525919497091387,0.1497091905878728,0.1497091905878728,71.68446034909172,6554.007803345528,80.05971115176274,7319.745019589735,19.37232831292453,1771.1843028959568,21.840216089896135,1996.8197567905036
59145,Freeport LP Pretreatment Facility,TX,28.979167,-95.306944,ERCO,87.0,87.0,0.0,1,555867.76,0.7293703878654281,0.170614059988209,0.170614059988209,5.567863397693048,509.06179636050723,8.475328482165228,774.8871755122493,0.9715874717562106,88.83085456056781,1.060197917141702,96.93238099581274
9,Copper,TX,31.7569,-106.375,EPE,86.9,86.9,0.0,1,49822.002,0.0654481375222661,0.2100759296298219,0.2100759296298219,16.189302117900606,1480.164765065198,16.189302117900606,1480.164765065198,0.7269531441037169,66.46428746091125,0.7269531441037169,66.46428746091125
10416,Pensacola Florida Plant,FL,30.5958,-87.2525,SOCO,86.0,86.0,0.0,1,405181.98,0.5378331474992035,0.1664106615417484,0.1664106615417484,12.168125357112743,1112.5143183645935,32.812969164161466,3000.0428950090477,2.3215936690998724,212.2599926034169,8.116716797311003,742.0998214684345
10690,ExxonMobil Baton Rouge Turbine Generator,LA,30.489722,-91.187222,MISO,85.3,85.3,0.0,1,653640.0,0.8747530874110713,0.166233095291067,0.166233095291067,18.354524412790788,1678.1279463123003,21.181023874616617,1936.5507542506618,4.376313526215206,400.1200938253902,4.767241961739432,435.8621222161766
124,Demoss Petrie,AZ,32.252273,-110.992148,TEPC,85.0,85.0,0.0,1,2468.999,0.0033158729519204,0.2030157132657034,0.2030157132657034,18.610278482609303,1701.5111755528503,18.610278482609303,1701.5111755528503,2.923449713835837,267.2868309792765,2.923449713835837,267.2868309792765
8037,Clifton,KS,39.6125,-97.2778,SWPP,85.0,85.0,0.0,1,6282.0,0.008436744560838,0.1693104429804036,0.1693104429804036,107.46813813129461,9825.65834343265,112.90291211493808,10322.551964794337,27.288542259304442,2494.9524351364057,28.809167000508012,2633.9809829035894
2098,Lake Road (MO),MO,39.7246,-94.8773,SWPP,85.0,85.0,0.0,1,19283.026,0.0258971608917539,0.1641288497731628,0.1641288497731628,44.46506898638223,4065.377735897803,51.30266794265796,4690.529640471585,9.963288980756106,910.9292782405581,11.089510367008565,1013.8980906979258
6058,Cascade Creek,MN,44.0322,-92.4908,MISO,84.9,84.9,0.0,2,28672.998,0.038553277828872,0.1505049666922427,0.1505049666922427,50.1677592578383,4586.766560716644,57.57246506458118,5263.768234475993,3.344609948373937,305.79290956561704,4.188667877163578,382.9639201978128
6635,A L Pierce,CT,41.44823,-72.834884,ISNE,84.0,84.0,0.0,1,0.0,0.0,0.1489567384662344,0.1489567384662344,5.286047432172917,483.29576522723806,31.288522011588327,2860.6648696309326,0.9604677295901882,87.81419241967434,6.1096033363439535,558.5923050371614
56787,Geismar Cogen,LA,30.209,-90.9921,MISO,83.9,83.9,0.0,1,585714.64,0.7969296999580932,0.1651658535539639,0.1651658535539639,33.647297318555836,3076.3243262679616,37.60349308606101,3438.03365358272,6.748641018947556,617.0186074466336,8.974674403808173,820.5416597767471
2176,Glendive GT,MT,47.0539,-104.74,MISO,83.7,83.7,0.0,2,2290.88,0.0031244442262265,0.1584591238949592,0.1584591238949592,56.75794395092004,5189.297732655546,57.359452503713314,5244.292800339503,14.816708944282212,1354.6705320486592,14.908446817151898,1363.0579947110305
55122,NAFTA Region Olefins Complex Cogen Fac,TX,29.954321,-93.883592,MISO,83.2,83.2,0.0,2,562039.0,0.771150278802248,0.1643375556495981,0.1643375556495981,3.3512122952850127,306.39655271177253,3.374494255445122,308.52518906926827,1.041433352236539,95.216763633055,1.04317081194998,95.3756170925696
7799,West Marinette 34,WI,45.0869,-87.6892,MISO,83.0,83.0,0.0,1,43646.0,0.0600291577267976,0.1493724684452484,0.1493724684452484,14.749642999343388,1348.5387885113953,28.673297650916922,2621.5586423695468,3.131597387506069,286.31747542912626,6.77296545493573,619.242555879838
7335,Richmond,IN,39.839572,-84.965682,PJM,82.8,82.8,0.0,2,68516.932,0.0944633765689453,0.1506372134446458,0.1506372134446458,71.31924631732642,6520.616806155557,89.10666387965006,8146.89498328229,17.433323272724365,1593.903842077656,21.05523179136349,1925.0497637818046
3576,Ray Olinger,TX,33.068055,-96.452481,ERCO,82.7,82.7,0.0,1,11151.0,0.0153923241291348,0.1738913032800245,0.1738913032800245,53.96515120753496,4933.956681831767,67.12953596433478,6137.557573882036,9.292282039425189,849.5800721760171,12.21121435800608,1116.4538841605556
